phase,model_name,display_name,params,folds_used,mean_log_loss,mean_brier,mean_accuracy,mean_auc,std_log_loss,std_brier,std_accuracy,std_auc
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=2; interaction_degree=2; knots_per_feature=4,5,0.616248700183677,0.21297084864363636,0.6652173913043479,0.7296031746031747,0.052628177034350215,0.023808952275619417,0.07728864710709209,0.08818776684966402
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=6; interaction_degree=1; knots_per_feature=4,5,0.6171550170295659,0.21460213282937426,0.6521739130434783,0.7220562770562771,0.02338506821210243,0.009539972035373547,0.013749033305079901,0.023048298595333493
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=6; interaction_degree=2; knots_per_feature=4,5,0.6246579236611697,0.21634077888607814,0.6434782608695652,0.7150339105339105,0.03033429387955414,0.012706824307054396,0.048804226784007934,0.041652143893111095
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=4; interaction_degree=2; knots_per_feature=4,5,0.629929743816243,0.21906308323966672,0.6260869565217392,0.7074256854256854,0.03336480187287891,0.014830330730157095,0.008695652173913038,0.03626361595115515
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=2; interaction_degree=2; knots_per_feature=3,5,0.6303507802462731,0.21791844123734885,0.6739130434782609,0.7224105339105339,0.055235683989482844,0.02442587526794463,0.07655137765938702,0.0887768635336274
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=2; interaction_degree=2; knots_per_feature=4,5,0.6332876764306489,0.21874012389532133,0.6695652173913043,0.7150916305916306,0.061427336009905006,0.025768696349570457,0.06507230237867723,0.08050784126388798
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=6; interaction_degree=2; knots_per_feature=3,5,0.6392111298694538,0.22098928681137844,0.6608695652173913,0.7013167388167388,0.03608393157608546,0.013635499629858147,0.05070392952039388,0.03973753463239008
train_to_validation,mars_hinge,MARS Hinge,c=0.25; feature_cap=4; interaction_degree=2; knots_per_feature=3,5,0.6418188968840721,0.22266167454824273,0.6347826086956522,0.7001976911976913,0.036095479400007416,0.01520370993309872,0.037401414204533134,0.03733178219447395
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=2; interaction_degree=2; knots_per_feature=3,5,0.6498128758699263,0.22320285226044634,0.6695652173913044,0.7120137085137085,0.06292871256731138,0.02529185188408692,0.0539551028086559,0.07905151392286448
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=6; interaction_degree=2; knots_per_feature=4,5,0.6611780160633526,0.2277933068366938,0.6304347826086956,0.6997828282828282,0.028544844818029647,0.011594621746823224,0.04560038470305007,0.03708660394850825
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=4; interaction_degree=2; knots_per_feature=4,5,0.6649504509056758,0.22965249222208012,0.6260869565217392,0.6919025974025974,0.03456822749375331,0.014509222651086695,0.0162680755946693,0.04117409664935773
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=6; interaction_degree=2; knots_per_feature=3,5,0.6801980313060796,0.23258952124821045,0.6304347826086957,0.6844011544011545,0.042442171944225796,0.014171046554363633,0.013749033305079901,0.03973614770695747
train_to_validation,mars_hinge,MARS Hinge,c=0.5; feature_cap=4; interaction_degree=2; knots_per_feature=3,5,0.6876782917313509,0.23561088131643984,0.6260869565217393,0.678027417027417,0.03804025840607541,0.015004498739690307,0.0162680755946693,0.03989648338154924
train_validation_to_test,glm_ridge,GLM Ridge,c=0.05,5,0.6539411964366127,0.22769925468532093,0.6481481481481481,0.6783474784213289,0.05238950623357122,0.02345279898848153,0.06225087523693188,0.06005130690536385
train_validation_to_test,glm_ridge,GLM Ridge,c=0.1,5,0.6704097930324074,0.23223910933011846,0.6462962962962963,0.6727964950573087,0.05397506987004315,0.02454538910876801,0.05505951387895741,0.05976297226388894
train_validation_to_test,glm_ridge,GLM Ridge,c=0.25,5,0.7044503560051946,0.24051353565649025,0.6407407407407407,0.6605856721266672,0.05219564394170045,0.0251915117224791,0.055678875475455226,0.061998354788456896
train_validation_to_test,glm_ridge,GLM Ridge,c=0.5,5,0.7392492364980056,0.2473463457322555,0.6425925925925926,0.6534820286517775,0.04565614570857246,0.024194514729616767,0.05512176320791563,0.06211790267199835
train_validation_to_test,glm_ridge,GLM Ridge,c=1,5,0.781040955374507,0.2538996044522003,0.6370370370370371,0.6480187381241055,0.04070482402456677,0.022131427491909633,0.05954790811412417,0.06219991526088076
train_validation_to_test,glm_ridge,GLM Ridge,c=2,5,0.8271831104624789,0.25942138257363123,0.6370370370370371,0.6442388851215317,0.06396270144067848,0.019775635205158466,0.060405579371481825,0.06149108132084412
train_validation_to_test,glm_ridge,GLM Ridge,c=4,5,0.8738793801158875,0.2638779812104731,0.6314814814814815,0.6414776107083002,0.11722546172235844,0.01737198279735383,0.05838475100160906,0.05881349811825959
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.05; l1_ratio=0.25,5,0.6328001562310337,0.22060552986158505,0.6481481481481481,0.6983107693654024,0.046552832799972056,0.020653771602802747,0.041408666249996104,0.06339505317001577
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.5,5,0.6330891066770619,0.22049738914853342,0.6462962962962964,0.6998629864037416,0.04940334569401513,0.021669735494260527,0.04588708034579211,0.0613788118992098
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.75,5,0.6334227435196185,0.22094027878353328,0.6537037037037037,0.6991806284172595,0.04265307631697601,0.018872158329840207,0.04779069592801458,0.059423838093144804
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.05; l1_ratio=0.5,5,0.6353715984068781,0.22212603476556633,0.6462962962962963,0.6995394630517076,0.03407510431338542,0.015123428280199256,0.04115946439054234,0.05940339584700326
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.05; l1_ratio=0.75,5,0.6385116896625176,0.22377335851376623,0.6370370370370371,0.6968576747038081,0.0255682568993999,0.011172163556502737,0.02143673500516707,0.0584689056134925
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.05; l1_ratio=0.1,5,0.6392601683021057,0.22291920508716068,0.65,0.6910447924549223,0.052644702029745756,0.023092960917557807,0.05779439457158236,0.06388062834705044
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.25,5,0.641395243006331,0.22337226881700625,0.6462962962962963,0.691644017214223,0.05617657877216344,0.02422307030587297,0.054117182208157255,0.06138677884594543
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.75,5,0.6428177892986058,0.2237164559810144,0.6407407407407407,0.6922454241696739,0.05897775134624142,0.025117620638607698,0.04625924443258069,0.06159283292195633
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.5,5,0.6512608374396965,0.22632652197099742,0.6537037037037037,0.6855993279141834,0.05973529710395778,0.025510303751964836,0.06350528962771203,0.060312571250784805
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.1; l1_ratio=0.1,5,0.652098123333237,0.22671704650579452,0.6555555555555556,0.6850384792993153,0.054586956388571924,0.02402045343402377,0.061808589882513455,0.059657653773866344
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.5; l1_ratio=0.75,5,0.6647456752553589,0.23029680855472784,0.6592592592592592,0.678793400031694,0.060050557376477284,0.025803515504197284,0.054747205552201784,0.062125286609103644
train_validation_to_test,glm_elastic_net,Elastic Net GLM,c=0.25; l1_ratio=0.25,5,0.6655612646066305,0.23059104833334568,0.6592592592592592,0.677803819292328,0.05707780295071341,0.025213585712806193,0.059835164523716705,0.061019022421052956
